timeIndicator,Id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,isSender
22266.0,sdv-id-FLNNwb,-0.950352668762207,-0.37084922194480896,0.3745298981666565,0.057097792625427246,-0.30178987979888916,0.33203381299972534,0.09489047527313232,-0.08383036404848099,0.5905889272689819,0.013025999069213867,0
25270.0,sdv-id-FLNNwb,0.16067743301391602,-0.37180638313293457,0.49644893407821655,0.05733227729797363,-0.3196837902069092,0.3319876790046692,0.16814053058624268,-0.2735152542591095,0.5761821269989014,-0.027960360050201416,0
55367.0,sdv-id-FLNNwb,-0.4277939796447754,-0.37235769629478455,0.3850477337837219,0.05697512626647949,-0.3560636043548584,0.3320208787918091,0.10268723964691162,0.11898377537727356,0.57792067527771,-0.017100155353546143,0
55804.0,sdv-id-FLNNwb,0.2395343780517578,-0.36146268248558044,0.36397892236709595,0.05727255344390869,-0.3834988474845886,0.33199042081832886,0.3080461025238037,0.13393715023994446,0.599807620048523,0.0017294883728027344,0
67591.0,sdv-id-FLNNwb,-0.3721890449523926,-0.372344970703125,0.3263145089149475,0.057019948959350586,-0.28932321071624756,0.33200931549072266,0.20757067203521729,0.048526063561439514,0.5249370336532593,-0.00407642126083374,0
72190.0,sdv-id-FLNNwb,-0.9463534355163574,-0.37225186824798584,0.34587544202804565,0.05681753158569336,-0.2846493124961853,0.3320040702819824,0.1045457124710083,0.028870075941085815,0.5445263385772705,-0.0017930269241333008,1
79524.0,sdv-id-FLNNwb,-0.5761747360229492,-0.37228721380233765,0.41036802530288696,0.057351112365722656,-0.2830093502998352,0.3319845199584961,0.17903351783752441,-0.3409739136695862,0.5774198770523071,-0.02822089195251465,1
80951.0,sdv-id-FLNNwb,-0.7494776248931885,-0.3725288510322571,0.3265976309776306,0.05682575702667236,-0.37366724014282227,0.331987202167511,0.09598541259765625,-0.09056249260902405,0.5872780084609985,-0.03403204679489136,1
94076.0,sdv-id-FLNNwb,-0.6650609970092773,-0.36560824513435364,0.3257594704627991,0.05730843544006348,-0.4002586007118225,0.3319813013076782,0.25407838821411133,0.09008583426475525,0.5979549884796143,-7.462501525878906e-05,1
2.0,sdv-id-FLNNwb,-0.15355300903320312,-0.3725179433822632,0.32072609663009644,0.05706214904785156,-0.28576040267944336,0.3319934606552124,0.2539740800857544,-0.034190237522125244,0.5181838274002075,-0.01363307237625122,1
3372.0,sdv-id-FLNNwb,-0.8455281257629395,-0.3719950020313263,0.3595377802848816,0.057088494300842285,-0.28190672397613525,0.3320000171661377,0.1600271463394165,0.058053165674209595,0.5854306221008301,-0.0051898956298828125,1
7712.0,sdv-id-FLNNwb,-0.41289401054382324,-0.37232348322868347,0.3730159401893616,0.057358503341674805,-0.2773655652999878,0.3319823741912842,0.22904109954833984,-0.017026975750923157,0.5950586795806885,-0.014338254928588867,1
8076.0,sdv-id-FLNNwb,-0.3131546974182129,-0.37238723039627075,0.33423537015914917,0.05696702003479004,-0.33323532342910767,0.33198773860931396,0.10081028938293457,-0.198751762509346,0.595553994178772,-0.0330737829208374,1
10150.0,sdv-id-FLNNwb,-0.7799320220947266,-0.3629358112812042,0.34379297494888306,0.05734825134277344,-0.35856467485427856,0.33198392391204834,0.3000901937484741,0.03189854323863983,0.6011141538619995,-0.0008864402770996094,1
10455.0,sdv-id-FLNNwb,0.10361790657043457,-0.3723565638065338,0.3237280249595642,0.05726289749145508,-0.2783280611038208,0.33203357458114624,0.2969902753829956,0.05639016628265381,0.5417070388793945,0.009823620319366455,1
11114.0,sdv-id-FLNNwb,-0.7648069858551025,-0.3719775676727295,0.32968324422836304,0.05704092979431152,-0.3110557198524475,0.3320120573043823,0.12613511085510254,-0.38138556480407715,0.5776572227478027,-0.02603858709335327,1
14160.0,sdv-id-FLNNwb,-0.7975418567657471,-0.37228310108184814,0.3346133828163147,0.057344794273376465,-0.28756648302078247,0.3319830298423767,0.17686128616333008,-0.006939589977264404,0.5888983011245728,-0.01682823896408081,1
18143.0,sdv-id-FLNNwb,-0.28278279304504395,-0.3721373975276947,0.349901020526886,0.05681276321411133,-0.4233344793319702,0.33198630809783936,0.09673571586608887,-0.5013917684555054,0.5473147630691528,-0.03409487009048462,1
18733.0,sdv-id-FLNNwb,-0.8880534172058105,-0.3634845018386841,0.3283591866493225,0.057280778884887695,-0.4621273875236511,0.33198457956314087,0.29289472103118896,-0.24658983945846558,0.5920066833496094,-0.018320143222808838,1
22266.0,sdv-id-FLNNwb,-0.6149258613586426,-0.37229734659194946,0.3284037709236145,0.05724382400512695,-0.2977481484413147,0.33204758167266846,0.28573691844940186,-0.22114968299865723,0.4897143840789795,-0.0015355944633483887,1
2.0,sdv-id-vvAZrs,0.7655489444732666,-0.3700360953807831,0.31035929918289185,0.19914770126342773,-0.2827768921852112,-0.02415943145751953,0.2998635768890381,0.11383587121963501,0.13047969341278076,0.1987573504447937,1
3372.0,sdv-id-vvAZrs,0.9343063831329346,-0.368022084236145,0.3157283663749695,0.1992051601409912,-0.28306376934051514,-0.02414795756340027,0.451224684715271,-0.0008274763822555542,0.11872673034667969,0.12905651330947876,1
7712.0,sdv-id-vvAZrs,0.9983518123626709,-0.3683992028236389,0.3107932209968567,0.1991729736328125,-0.2829782962799072,-0.024024754762649536,0.17978405952453613,0.102179616689682,0.11836230754852295,0.1870223879814148,1
8076.0,sdv-id-vvAZrs,0.7216627597808838,-0.36916279792785645,0.3136422038078308,0.1991664171218872,-0.2832305431365967,-0.024058431386947632,0.4213259220123291,-0.24891792237758636,0.12449610233306885,0.17360830307006836,1
10150.0,sdv-id-vvAZrs,0.42612171173095703,-0.36867228150367737,0.30974966287612915,0.19908177852630615,-0.2826007008552551,-0.024094462394714355,0.3105919361114502,0.15868666768074036,0.10672903060913086,0.1899678111076355,1
10455.0,sdv-id-vvAZrs,1.4596188068389893,-0.3705708682537079,0.3103014826774597,0.198958158493042,-0.28284066915512085,-0.02412182092666626,0.1167612075805664,-0.14453783631324768,0.0782010555267334,0.2094419002532959,1
11114.0,sdv-id-vvAZrs,0.636528730392456,-0.36589428782463074,0.3133816123008728,0.19917047023773193,-0.2828916311264038,-0.024149388074874878,0.40981602668762207,-0.30504950881004333,0.11751973628997803,0.11792749166488647,1
14160.0,sdv-id-vvAZrs,1.6604974269866943,-0.365359365940094,0.31411224603652954,0.1988365650177002,-0.2840302586555481,-0.02399379014968872,0.27735209465026855,-0.3482172191143036,0.12259459495544434,0.1541340947151184,1
18143.0,sdv-id-vvAZrs,1.0679385662078857,-0.36289727687835693,0.3148791193962097,0.1992015838623047,-0.295989453792572,-0.024052917957305908,0.43297529220581055,-0.15003138780593872,0.058890342712402344,0.18627196550369263,1
18733.0,sdv-id-vvAZrs,1.3435518741607666,-0.3667809069156647,0.3099988102912903,0.19909226894378662,-0.2827354073524475,-0.023959636688232422,0.4899030923843384,-0.14748769998550415,0.10547804832458496,0.21328943967819214,0
22266.0,sdv-id-vvAZrs,0.6319687366485596,-0.36657416820526123,0.30818694829940796,0.19904601573944092,-0.2995659112930298,-0.02409026026725769,-0.7863821983337402,-0.2887340188026428,0.07986581325531006,0.1160506010055542,0
25270.0,sdv-id-vvAZrs,0.9062292575836182,-0.369394987821579,0.3119886517524719,0.19891786575317383,-0.305355429649353,-0.024124234914779663,-1.0294796228408813,-0.1758057177066803,0.08179283142089844,0.09262949228286743,0
55367.0,sdv-id-vvAZrs,0.4099314212799072,-0.36990925669670105,0.3092659115791321,0.19863808155059814,-0.30883508920669556,-0.024125218391418457,-0.6529954671859741,-0.32570433616638184,0.01941859722137451,0.11509358882904053,0
55804.0,sdv-id-vvAZrs,0.5340597629547119,-0.3657599091529846,0.31136947870254517,0.1985795497894287,-0.3115978240966797,-0.024164944887161255,0.01591944694519043,-0.41411954164505005,0.09355509281158447,0.1689164638519287,0
67591.0,sdv-id-vvAZrs,0.5755703449249268,-0.37117063999176025,0.30740290880203247,0.1986842155456543,-0.30250483751296997,-0.024166971445083618,-0.7905206680297852,-0.23083525896072388,-0.030460119247436523,0.06581604480743408,0
72190.0,sdv-id-vvAZrs,-0.17816877365112305,-0.37130439281463623,0.30714184045791626,0.1985558271408081,-0.3168269395828247,-0.02415686845779419,-1.10088312625885,-0.568679690361023,-0.06585967540740967,0.03745627403259277,1
79524.0,sdv-id-vvAZrs,-0.18290972709655762,-0.37137675285339355,0.307243287563324,0.19856691360473633,-0.31676286458969116,-0.024171888828277588,-1.0975092649459839,-0.5688450336456299,-0.06592428684234619,0.037125349044799805,1
80951.0,sdv-id-vvAZrs,-0.19198274612426758,-0.37139591574668884,0.3071284890174866,0.19852125644683838,-0.3169892430305481,-0.02418041229248047,-1.100090503692627,-0.5672687292098999,-0.06704568862915039,0.03671300411224365,1
94076.0,sdv-id-vvAZrs,-0.18344974517822266,-0.371297687292099,0.3071003556251526,0.19852113723754883,-0.31698155403137207,-0.024180501699447632,-1.0874892473220825,-0.5699703097343445,-0.06547939777374268,0.039154112339019775,0
2.0,sdv-id-vvAZrs,-0.18262672424316406,-0.37140461802482605,0.3071064352989197,0.19854485988616943,-0.31692928075790405,-0.024180114269256592,-1.0903279781341553,-0.572238564491272,-0.0672827959060669,0.036904752254486084,1
3372.0,sdv-id-vvAZrs,-0.19359302520751953,-0.3713347613811493,0.3071363568305969,0.19852840900421143,-0.31701046228408813,-0.0241716206073761,-1.1083885431289673,-0.572669267654419,-0.06770086288452148,0.03672337532043457,0
7712.0,sdv-id-vvAZrs,-0.1938631534576416,-0.37140151858329773,0.30711525678634644,0.19851946830749512,-0.3170042037963867,-0.024177879095077515,-1.107058048248291,-0.5727843046188354,-0.06784391403198242,0.036786437034606934,0
8076.0,sdv-id-vvAZrs,-0.19520878791809082,-0.3714035749435425,0.3071020245552063,0.1985175609588623,-0.31701189279556274,-0.024180561304092407,-1.1085296869277954,-0.5715655088424683,-0.06792163848876953,0.036679863929748535,0
10150.0,sdv-id-vvAZrs,-0.19393181800842285,-0.3714008927345276,0.3070966601371765,0.19851505756378174,-0.31700968742370605,-0.024180501699447632,-1.107541561126709,-0.5727910995483398,-0.06771314144134521,0.03678518533706665,0
10455.0,sdv-id-vvAZrs,-0.19440317153930664,-0.3714051842689514,0.3071003556251526,0.19851922988891602,-0.3170114755630493,-0.024180561304092407,-1.1085833311080933,-0.5730302333831787,-0.0678870677947998,0.036683738231658936,0
2.0,sdv-id-xZcgVJ,0.23613572120666504,-0.36671361327171326,0.2880794405937195,-0.08998596668243408,-0.5100525617599487,0.07721835374832153,-0.6226086020469666,-0.6417223215103149,0.06882584095001221,0.003971755504608154,0
3372.0,sdv-id-xZcgVJ,0.21657133102416992,-0.3693661391735077,0.2871571183204651,-0.0900338888168335,-0.5098224878311157,0.07717782258987427,-0.6705955266952515,-0.5901409387588501,0.08799254894256592,0.022214829921722412,0
7712.0,sdv-id-xZcgVJ,0.25301575660705566,-0.3680085837841034,0.28831082582473755,-0.09000587463378906,-0.5102077126502991,0.07711076736450195,-0.579107940196991,-0.6269440650939941,0.07494664192199707,0.009314298629760742,0
8076.0,sdv-id-xZcgVJ,0.47240781784057617,-0.3664047122001648,0.28744083642959595,-0.08998763561248779,-0.5099090933799744,0.07715761661529541,-0.6188000440597534,-0.49109822511672974,0.07250773906707764,0.013596951961517334,0
10150.0,sdv-id-xZcgVJ,0.5744314193725586,-0.36975958943367004,0.2891659140586853,-0.08984208106994629,-0.5099190473556519,0.07720237970352173,-0.4547700881958008,-0.6203250885009766,0.08505916595458984,0.021764039993286133,0
10455.0,sdv-id-xZcgVJ,0.5857839584350586,-0.3638657033443451,0.29153650999069214,-0.08998119831085205,-0.506599485874176,0.07729309797286987,-0.47953665256500244,-0.21282412111759186,0.09208464622497559,0.020815789699554443,0
11114.0,sdv-id-xZcgVJ,0.5095086097717285,-0.3654515743255615,0.28852134943008423,-0.0900266170501709,-0.5093744993209839,0.07731825113296509,-0.6539713740348816,-0.3868672251701355,0.12582647800445557,0.08106493949890137,0
14160.0,sdv-id-xZcgVJ,0.1423201560974121,-0.3704380393028259,0.28807562589645386,-0.09001946449279785,-0.5066037774085999,0.0771331787109375,-0.6229903697967529,-0.33141231536865234,0.09200537204742432,0.04106396436691284,0
18143.0,sdv-id-xZcgVJ,0.5210180282592773,-0.37008172273635864,0.28799301385879517,-0.09003758430480957,-0.5066092610359192,0.07711267471313477,-0.6445255875587463,-0.3460448086261749,0.1045612096786499,0.04919463396072388,0
18733.0,sdv-id-xZcgVJ,0.7457988262176514,-0.36994412541389465,0.28724557161331177,-0.09003639221191406,-0.5105106830596924,0.07710158824920654,-0.6739786863327026,-0.6448688507080078,0.10172510147094727,0.020667850971221924,0
22266.0,sdv-id-xZcgVJ,0.40506434440612793,-0.3679061532020569,0.2874470353126526,-0.09001398086547852,-0.5101085305213928,0.07711035013198853,-0.21020257472991943,-0.5132128000259399,0.07486522197723389,0.0077860355377197266,0
25270.0,sdv-id-xZcgVJ,0.1275632381439209,-0.36733219027519226,0.28705841302871704,-0.09003746509552002,-0.5102691650390625,0.07724636793136597,-0.6724125146865845,-0.46083858609199524,0.07009804248809814,0.05718964338302612,0
2.0,sdv-id-ayOdaC,0.8427660465240479,-0.32953721284866333,0.9367353320121765,0.27215373516082764,0.39369285106658936,0.04670184850692749,-0.2603297233581543,-0.04099982976913452,0.7040863037109375,-0.08452200889587402,0
3372.0,sdv-id-ayOdaC,1.343092679977417,-0.3349922001361847,0.8555429577827454,0.27256059646606445,0.3920086622238159,0.04662257432937622,-0.2827920913696289,-0.03142918646335602,0.7078285217285156,-0.08895450830459595,0
7712.0,sdv-id-ayOdaC,1.420037031173706,-0.3414861261844635,0.7899397015571594,0.2719305753707886,0.39066779613494873,0.047007739543914795,-0.310218870639801,-0.056734293699264526,0.7061017751693726,-0.08694970607757568,0
8076.0,sdv-id-ayOdaC,1.3258082866668701,-0.32521653175354004,1.3978874683380127,0.27253079414367676,0.37604594230651855,0.04699242115020752,-0.24608266353607178,-0.03208822011947632,0.7062932252883911,-0.08245503902435303,0
10150.0,sdv-id-ayOdaC,1.2709920406341553,-0.33014291524887085,-0.6818737387657166,0.2723100185394287,0.39615094661712646,0.046946167945861816,-0.2614046335220337,-0.028548583388328552,0.7017425298690796,-0.08474254608154297,0
10455.0,sdv-id-ayOdaC,-0.6634607315063477,-0.3536340296268463,-1.7116737365722656,0.27063727378845215,0.20658409595489502,0.0461423397064209,-0.39953362941741943,-0.11024139821529388,0.6230893135070801,-0.17758777737617493,0
11114.0,sdv-id-ayOdaC,-1.2732822895050049,-0.3662876784801483,-1.7870848178863525,0.26962006092071533,0.09791457653045654,0.046246469020843506,-0.5282202959060669,-0.09724757075309753,0.6310250759124756,-0.14775067567825317,0
14160.0,sdv-id-ayOdaC,-1.6717356443405151,-0.37684571743011475,-1.8755650520324707,0.26779091358184814,-0.024585843086242676,0.04594820737838745,-0.5191278457641602,-0.3015865385532379,0.5492175817489624,-0.1844058632850647,0
18143.0,sdv-id-ayOdaC,-1.3416922092437744,-0.37742486596107483,-1.9647793769836426,0.2675199508666992,-0.023679256439208984,0.045943617820739746,-0.5247979164123535,-0.3136495351791382,0.592790961265564,-0.16582703590393066,0
18733.0,sdv-id-ayOdaC,-1.6983139514923096,-0.37849918007850647,-1.9722652435302734,0.26785504817962646,-0.03676497936248779,0.045944392681121826,-0.5302712321281433,-0.1841709166765213,0.5331834554672241,-0.17595651745796204,0
22266.0,sdv-id-ayOdaC,-1.7991493940353394,-0.37828806042671204,-1.9743521213531494,0.2681417465209961,-0.06673049926757812,0.04595106840133667,-0.5318067073822021,-0.33539992570877075,0.5336445569992065,-0.18896746635437012,1
25270.0,sdv-id-ayOdaC,-1.8106610774993896,-0.3784051239490509,-1.9660067558288574,0.26753664016723633,-0.06680536270141602,0.04595685005187988,-0.5321665406227112,-0.3350035548210144,0.5311633348464966,-0.18875634670257568,1
