timeIndicator,source_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,transaction_clusters,source_id_0,source_id_1,source_id_2,source_id_3,source_id_4,target_id_0,target_id_1,target_id_2,target_id_3,target_id_4
3200.0,sdv-id-kirpgT,2.8667385578155518,11.311796188354492,0.34495025873184204,0.3781554698944092,0.03915053606033325,0.4287463426589966,0.4373873472213745,0.6258063912391663,0.8974162340164185,0.04212123155593872,0,1.8067208528518677,0.3109626770019531,0.3078606128692627,0.8714518547058105,0.2005319595336914,1.7683398723602295,0.5518388748168945,0.31142258644104004,0.5497567653656006,0.30646586418151855
5235.0,sdv-id-kirpgT,2.535316228866577,11.06128978729248,0.3862050175666809,0.32662713527679443,0.08793586492538452,0.39974039793014526,0.4705190658569336,0.6285651922225952,1.0127627849578857,0.0776318907737732,7,1.8067208528518677,0.3109626770019531,0.3078606128692627,0.8714518547058105,0.2005319595336914,1.7731099128723145,0.4968068599700928,0.25438666343688965,0.5125753879547119,0.19988441467285156
6215.0,sdv-id-kirpgT,2.3676578998565674,10.92802619934082,0.3547852635383606,0.2849564552307129,0.04253971576690674,0.3821735382080078,0.41893458366394043,0.641381025314331,0.9681196212768555,0.09552979469299316,5,1.8067208528518677,0.3109626770019531,0.3078606128692627,0.8714518547058105,0.2005319595336914,1.75161612033844,0.43369245529174805,0.24337005615234375,0.5307960510253906,0.26534557342529297
6897.0,sdv-id-kirpgT,2.5320637226104736,10.961506843566895,0.3314284682273865,0.41301703453063965,0.02743130922317505,0.3983840346336365,0.4619297981262207,0.6368119120597839,0.879910945892334,0.07205814123153687,6,1.8067208528518677,0.3109626770019531,0.3078606128692627,0.8714518547058105,0.2005319595336914,1.7465245723724365,0.6319613456726074,0.2697751522064209,0.4193873405456543,0.1450350284576416
7822.0,sdv-id-kirpgT,2.697313070297241,10.98953628540039,0.38369375467300415,0.3626941442489624,0.029496431350708008,0.4267422556877136,0.4839404821395874,0.647655725479126,0.923903226852417,0.06494766473770142,7,1.8067208528518677,0.3109626770019531,0.3078606128692627,0.8714518547058105,0.2005319595336914,1.6937519311904907,0.33927154541015625,0.3094658851623535,0.521493673324585,0.26534557342529297
8650.0,sdv-id-kirpgT,2.708124876022339,11.22619342803955,0.33482271432876587,0.3561990261077881,0.08319437503814697,0.40064436197280884,0.5110675096511841,0.6342757344245911,0.9639790058135986,0.06276029348373413,0,1.8067208528518677,0.3109626770019531,0.3078606128692627,0.8714518547058105,0.2005319595336914,1.7180219888687134,0.3866238594055176,0.14435386657714844,0.3311638832092285,0.18837976455688477
2430.0,sdv-id-WYwbLs,3.060166597366333,11.31687068939209,0.37878161668777466,0.35234689712524414,0.04033064842224121,0.4272116422653198,0.5067883729934692,0.6276724934577942,0.9172666072845459,0.08639991283416748,0,1.772616982460022,0.4167490005493164,0.22084283828735352,0.8001320362091064,0.21941876411437988,1.7315912246704102,0.3309462070465088,0.27054595947265625,0.47522974014282227,0.15491271018981934
2993.0,sdv-id-WYwbLs,2.8911406993865967,11.631629943847656,0.3607257008552551,0.4141559600830078,0.051552772521972656,0.42300426959991455,0.5039860010147095,0.638160228729248,0.9214147329330444,0.08086687326431274,3,1.772616982460022,0.4167490005493164,0.22084283828735352,0.8001320362091064,0.21941876411437988,1.7772493362426758,0.3444631099700928,0.22543740272521973,0.5948610305786133,0.11197614669799805
3200.0,sdv-id-WYwbLs,3.112776517868042,11.317350387573242,0.34081536531448364,0.3650428056716919,0.02123957872390747,0.43193626403808594,0.4798034429550171,0.624157190322876,0.8516730070114136,0.04714304208755493,0,1.772616982460022,0.4167490005493164,0.22084283828735352,0.8001320362091064,0.21941876411437988,1.7777981758117676,0.4713752269744873,0.2627279758453369,0.601463794708252,0.2666158676147461
5235.0,sdv-id-WYwbLs,2.776841402053833,11.072112083435059,0.3819689154624939,0.31393516063690186,0.0697755217552185,0.4026491045951843,0.5124223232269287,0.6268715858459473,0.9676496982574463,0.08288627862930298,7,1.772616982460022,0.4167490005493164,0.22084283828735352,0.8001320362091064,0.21941876411437988,1.7826368808746338,0.41588473320007324,0.2060987949371338,0.5647761821746826,0.15702390670776367
6215.0,sdv-id-WYwbLs,2.6068036556243896,10.94200325012207,0.35061055421829224,0.2726064920425415,0.02460932731628418,0.3849228024482727,0.46167874336242676,0.6393680572509766,0.9227602481842041,0.10090804100036621,5,1.772616982460022,0.4167490005493164,0.22084283828735352,0.8001320362091064,0.21941876411437988,1.7609773874282837,0.3522481918334961,0.19514155387878418,0.582754373550415,0.22425580024719238
6897.0,sdv-id-WYwbLs,2.7734034061431885,10.974187850952148,0.32733458280563354,0.39963316917419434,0.009566962718963623,0.4012947678565979,0.5039291381835938,0.6349328756332397,0.8340820074081421,0.07727771997451782,6,1.772616982460022,0.4167490005493164,0.22084283828735352,0.8001320362091064,0.21941876411437988,1.7558884620666504,0.5521030426025391,0.22138571739196777,0.4725158214569092,0.10067296028137207
7822.0,sdv-id-WYwbLs,2.940936803817749,11.00170612335205,0.37947458028793335,0.34974563121795654,0.011638343334197998,0.42990005016326904,0.5256421566009521,0.6454874277114868,0.8782926797866821,0.0701148509979248,7,1.772616982460022,0.4167490005493164,0.22084283828735352,0.8001320362091064,0.21941876411437988,1.702953577041626,0.25717592239379883,0.2607407569885254,0.5735187530517578,0.22429847717285156
8650.0,sdv-id-WYwbLs,2.95196270942688,11.233214378356934,0.3307042717933655,0.3432873487472534,0.0650755763053894,0.40356510877609253,0.5523360967636108,0.6324501037597656,0.9186382293701172,0.06792581081390381,0,1.772616982460022,0.4167490005493164,0.22084283828735352,0.8001320362091064,0.21941876411437988,1.727262258529663,0.30490899085998535,0.09692835807800293,0.3852686882019043,0.14523768424987793
2430.0,sdv-id-zvNyje,2.68882155418396,11.29333209991455,0.35549861192703247,0.32474517822265625,0.0669756531715393,0.42204493284225464,0.4839838743209839,0.6283393502235413,0.9590837955474854,0.10405391454696655,0,1.8315426111221313,0.4391019344329834,0.2938864231109619,0.8321049213409424,0.07876992225646973,1.6910285949707031,0.32146692276000977,0.23604488372802734,0.6582114696502686,0.3082864284515381
2993.0,sdv-id-zvNyje,2.515759229660034,11.59835147857666,0.3376752734184265,0.3887178897857666,0.07832223176956177,0.417802095413208,0.4811747074127197,0.6383811235427856,0.9631295204162598,0.09871828556060791,3,1.8315426111221313,0.4391019344329834,0.2938864231109619,0.8321049213409424,0.07876992225646973,1.737721562385559,0.3346371650695801,0.1895906925201416,0.7771735191345215,0.2661576271057129
3200.0,sdv-id-zvNyje,2.74267840385437,11.293885231018066,0.31801706552505493,0.3378772735595703,0.0476686954498291,0.42681407928466797,0.45688724517822266,0.6249647736549377,0.8954153060913086,0.06621789932250977,0,1.8315426111221313,0.4391019344329834,0.2938864231109619,0.8321049213409424,0.07876992225646973,1.7382735013961792,0.4582247734069824,0.22800016403198242,0.7837512493133545,0.41788387298583984
5235.0,sdv-id-zvNyje,2.3987863063812256,11.056123733520508,0.35864776372909546,0.2849869728088379,0.09674829244613647,0.3972548842430115,0.48963379859924316,0.6275689601898193,1.0079829692840576,0.10066366195678711,7,1.8315426111221313,0.4391019344329834,0.2938864231109619,0.8321049213409424,0.07876992225646973,1.7432324886322021,0.40418505668640137,0.16971278190612793,0.747286319732666,0.31035900115966797
6215.0,sdv-id-zvNyje,2.2247421741485596,10.930071830749512,0.327686607837677,0.24221861362457275,0.051077187061309814,0.3793618083000183,0.4387000799179077,0.6395422220230103,0.9644138813018799,0.11803430318832397,5,1.8315426111221313,0.4391019344329834,0.2938864231109619,0.8321049213409424,0.07876992225646973,1.721065878868103,0.342207670211792,0.15842223167419434,0.765160083770752,0.37630748748779297
6897.0,sdv-id-zvNyje,2.3952510356903076,10.96113395690918,0.3047090172767639,0.37368452548980713,0.03585994243621826,0.3958894610404968,0.4810948371887207,0.6352956891059875,0.8783481121063232,0.09526145458221436,6,1.8315426111221313,0.4391019344329834,0.2938864231109619,0.8321049213409424,0.07876992225646973,1.7158747911453247,0.536797046661377,0.185438871383667,0.6555173397064209,0.2550516128540039
7822.0,sdv-id-zvNyje,2.5667545795440674,10.987832069396973,0.356192409992218,0.3220556974411011,0.03795969486236572,0.42476344108581543,0.5029209852218628,0.6453986763954163,0.9212454557418823,0.08835554122924805,7,1.8315426111221313,0.4391019344329834,0.2938864231109619,0.8321049213409424,0.07876992225646973,1.6617709398269653,0.2496471405029297,0.2259535789489746,0.755946159362793,0.3763711452484131
8650.0,sdv-id-zvNyje,2.578049898147583,11.212260246276855,0.3080371022224426,0.3153808116912842,0.09200358390808105,0.398181676864624,0.5297102928161621,0.6329143643379211,0.960423469543457,0.08624976873397827,0,1.8315426111221313,0.4391019344329834,0.2938864231109619,0.8321049213409424,0.07876992225646973,1.6866134405136108,0.2961292266845703,0.05731463432312012,0.5687599182128906,0.2987987995147705
2430.0,sdv-id-ooBhtA,3.177734136581421,11.6932373046875,0.36998170614242554,0.464400053024292,0.03870195150375366,0.4466174840927124,0.4458812475204468,0.6003782153129578,0.9886817932128906,0.06989461183547974,0,1.772589087486267,0.4638485908508301,0.37584424018859863,0.626788854598999,0.20656752586364746,1.7760536670684814,0.30209970474243164,0.2908463478088379,0.38622093200683594,0.16991448402404785
2993.0,sdv-id-ooBhtA,3.007733106613159,12.013679504394531,0.3520805239677429,0.5253362655639648,0.04986894130706787,0.44243329763412476,0.44289278984069824,0.6109729409217834,0.9928615093231201,0.06434416770935059,3,1.772589087486267,0.4638485908508301,0.37584424018859863,0.626788854598999,0.20656752586364746,1.819953441619873,0.31505513191223145,0.24463462829589844,0.5041544437408447,0.1278398036956787
3200.0,sdv-id-ooBhtA,3.230740785598755,11.693418502807617,0.33232325315475464,0.4769148826599121,0.01970517635345459,0.4513012170791626,0.41741371154785156,0.5968380570411682,0.9224528074264526,0.030445396900177002,0,1.772589087486267,0.4638485908508301,0.37584424018859863,0.626788854598999,0.20656752586364746,1.820481300354004,0.43729305267333984,0.2828073501586914,0.5106334686279297,0.27942943572998047
5235.0,sdv-id-ooBhtA,2.8925282955169678,11.443840026855469,0.3731388449668884,0.42650938034057617,0.06802266836166382,0.4222291111946106,0.45181477069854736,0.5995619893074036,1.0395779609680176,0.0663723349571228,7,1.772589087486267,0.4638485908508301,0.37584424018859863,0.626788854598999,0.20656752586364746,1.8251211643218994,0.38388824462890625,0.22480201721191406,0.47443604469299316,0.17201447486877441
6215.0,sdv-id-ooBhtA,2.721428155899048,11.3113431930542,0.3420305848121643,0.385745644569397,0.023057401180267334,0.4046216607093811,0.3982677459716797,0.6121883392333984,0.9942531585693359,0.08447682857513428,5,1.772589087486267,0.4638485908508301,0.37584424018859863,0.626788854598999,0.20656752586364746,1.804363489151001,0.3226196765899658,0.21358227729797363,0.49218058586120605,0.2379589080810547
6897.0,sdv-id-ooBhtA,2.8891923427581787,11.344320297241211,0.3189329504966736,0.5110132694244385,0.008092284202575684,0.4208720326423645,0.44288909435272217,0.607698380947113,0.904680609703064,0.06072884798049927,6,1.772589087486267,0.4638485908508301,0.37584424018859863,0.626788854598999,0.20656752586364746,1.7994434833526611,0.5150661468505859,0.24044275283813477,0.3835327625274658,0.11674642562866211
7822.0,sdv-id-ooBhtA,3.057786226272583,11.372320175170898,0.37065190076828003,0.4618103504180908,0.010135471820831299,0.44927775859832764,0.4657764434814453,0.6183704137802124,0.949365496635437,0.05353951454162598,7,1.772589087486267,0.4638485908508301,0.37584424018859863,0.626788854598999,0.20656752586364746,1.74851393699646,0.2310178279876709,0.2807908058166504,0.48311591148376465,0.23795676231384277
8650.0,sdv-id-ooBhtA,3.06889271736145,11.608039855957031,0.3222805857658386,0.4554474353790283,0.06332826614379883,0.42312783002853394,0.4939173460006714,0.6051878929138184,0.9900674819946289,0.051328420639038086,0,1.772589087486267,0.4638485908508301,0.37584424018859863,0.626788854598999,0.20656752586364746,1.771911382675171,0.2769796848297119,0.11292195320129395,0.2974722385406494,0.16042542457580566
2430.0,sdv-id-hIlrji,2.83210825920105,11.443866729736328,0.3918007016181946,0.3561633825302124,0.055409133434295654,0.4264375567436218,0.4673656225204468,0.647432267665863,0.9743947982788086,0.07487255334854126,0,1.8017522096633911,0.31653904914855957,0.21494650840759277,0.8371684551239014,0.16628623008728027,1.718580722808838,0.3941316604614258,0.3872685432434082,0.441204309463501,0.14853286743164062
2993.0,sdv-id-hIlrji,2.669224500656128,11.766491889953613,0.37370842695236206,0.4174797534942627,0.0663985013961792,0.4222368597984314,0.4645571708679199,0.6580535173416138,0.9784915447235107,0.06932342052459717,3,1.8017522096633911,0.31653904914855957,0.21494650840759277,0.8371684551239014,0.16628623008728027,1.7651402950286865,0.407642126083374,0.3419325351715088,0.5624284744262695,0.10592174530029297
3200.0,sdv-id-hIlrji,2.882826089859009,11.444153785705566,0.3537291884422302,0.3687560558319092,0.03671896457672119,0.43113917112350464,0.44039595127105713,0.64388507604599,0.9097563028335571,0.035395681858062744,0,1.8017522096633911,0.31653904914855957,0.21494650840759277,0.8371684551239014,0.16628623008728027,1.765716552734375,0.535064697265625,0.3793787956237793,0.569117546081543,0.2593717575073242
5235.0,sdv-id-hIlrji,2.5589025020599365,11.192928314208984,0.39499419927597046,0.31803905963897705,0.08425599336624146,0.4019637703895569,0.4729961156845093,0.6466181874275208,1.0240721702575684,0.07134783267974854,7,1.8017522096633911,0.31653904914855957,0.21494650840759277,0.8371684551239014,0.16628623008728027,1.770622730255127,0.4793822765350342,0.32246971130371094,0.531867265701294,0.15065717697143555
6215.0,sdv-id-hIlrji,2.3950374126434326,11.059446334838867,0.36356180906295776,0.2770249843597412,0.0400201678276062,0.38429659605026245,0.4222506284713745,0.6592743992805481,0.9798307418823242,0.08947104215621948,5,1.8017522096633911,0.31653904914855957,0.21494650840759277,0.8371684551239014,0.16628623008728027,1.748597264289856,0.4155008792877197,0.3114643096923828,0.5501213073730469,0.21740484237670898
6897.0,sdv-id-hIlrji,2.555701494216919,11.092794418334961,0.3402037024497986,0.4030749797821045,0.025293827056884766,0.4006039500236511,0.46453404426574707,0.6547695994377136,0.8924077749252319,0.06570708751678467,6,1.8017522096633911,0.31653904914855957,0.21494650840759277,0.8371684551239014,0.16628623008728027,1.7433909177780151,0.616114616394043,0.33780789375305176,0.43840575218200684,0.0947117805480957
7822.0,sdv-id-hIlrji,2.7171924114227295,11.120962142944336,0.392487108707428,0.35354888439178467,0.0273093581199646,0.42911994457244873,0.4862184524536133,0.6654695868492126,0.9360032081604004,0.05850625038146973,7,1.8017522096633911,0.31653904914855957,0.21494650840759277,0.8371684551239014,0.16628623008728027,1.689376711845398,0.3199901580810547,0.37740516662597656,0.5407767295837402,0.21742486953735352
8650.0,sdv-id-hIlrji,2.7278058528900146,11.358193397521973,0.3435928225517273,0.34716057777404785,0.07964104413986206,0.4028739333152771,0.5128980875015259,0.6522586941719055,0.9757380485534668,0.056296706199645996,0,1.8017522096633911,0.31653904914855957,0.21494650840759277,0.8371684551239014,0.16628623008728027,1.714202880859375,0.36790943145751953,0.21268391609191895,0.3499472141265869,0.1389317512512207
2430.0,sdv-id-aluQZe,3.1091110706329346,11.489104270935059,0.3546842932701111,0.4433772563934326,0.04620087146759033,0.4272036552429199,0.4385775327682495,0.6083120107650757,0.932317852973938,0.08572244644165039,0,1.817402958869934,0.43262672424316406,0.36744189262390137,0.6627035140991211,0.13541650772094727,1.7291508913040161,0.2540013790130615,0.18744993209838867,0.5702731609344482,0.19884753227233887
2993.0,sdv-id-aluQZe,2.937230348587036,11.798248291015625,0.33680659532546997,0.5033855438232422,0.057717740535736084,0.422915518283844,0.43570542335510254,0.6188774704933167,0.9364367723464966,0.08033531904220581,3,1.817402958869934,0.43262672424316406,0.36744189262390137,0.6627035140991211,0.13541650772094727,1.7736122608184814,0.26714658737182617,0.14097809791564941,0.686490535736084,0.15589356422424316
3200.0,sdv-id-aluQZe,3.162628412246704,11.48945426940918,0.3170817494392395,0.4557201862335205,0.026615560054779053,0.4320046901702881,0.41083526611328125,0.6047829389572144,0.8667961359024048,0.04738044738769531,0,1.817402958869934,0.43262672424316406,0.36744189262390137,0.6627035140991211,0.13541650772094727,1.7741756439208984,0.3909273147583008,0.17936158180236816,0.6929018497467041,0.31050658226013184
5235.0,sdv-id-aluQZe,2.820847272872925,11.248819351196289,0.3578311800956726,0.40607428550720215,0.07642513513565063,0.4022265076637268,0.4443831443786621,0.6075063347816467,0.9826467037200928,0.08229994773864746,7,1.817402958869934,0.43262672424316406,0.36744189262390137,0.6627035140991211,0.13541650772094727,1.7788662910461426,0.33683252334594727,0.12100791931152344,0.6571829319000244,0.20096635818481445
6215.0,sdv-id-aluQZe,2.6479203701019287,11.120808601379395,0.32680076360702515,0.36593306064605713,0.030072391033172607,0.3841966390609741,0.3921743631362915,0.6200923323631287,0.9378050565719604,0.09989994764328003,5,1.817402958869934,0.43262672424316406,0.36744189262390137,0.6627035140991211,0.13541650772094727,1.757812738418579,0.2747519016265869,0.10971975326538086,0.6746883392333984,0.26822710037231445
6897.0,sdv-id-aluQZe,2.817451238632202,11.1528902053833,0.3037329316139221,0.4892921447753906,0.014644920825958252,0.4008401036262512,0.4356800317764282,0.6156110167503357,0.8492010831832886,0.07681787014007568,6,1.817402958869934,0.43262672424316406,0.36744189262390137,0.6627035140991211,0.13541650772094727,1.7528355121612549,0.4696955680847168,0.13674354553222656,0.5675904750823975,0.14464545249938965
7822.0,sdv-id-aluQZe,2.987844228744507,11.179841995239258,0.35534971952438354,0.44083142280578613,0.016759753227233887,0.4299434423446655,0.4579472541809082,0.6262618899345398,0.8933852910995483,0.06982618570327759,7,1.817402958869934,0.43262672424316406,0.36744189262390137,0.6627035140991211,0.13541650772094727,1.7012375593185425,0.18195748329162598,0.17732715606689453,0.6657335758209229,0.2682344913482666
8650.0,sdv-id-aluQZe,2.999070405960083,11.407000541687012,0.3070780634880066,0.43456363677978516,0.0715903639793396,0.40315574407577515,0.485424280166626,0.6131192445755005,0.9336733818054199,0.0676811933517456,0,1.817402958869934,0.43262672424316406,0.36744189262390137,0.6627035140991211,0.13541650772094727,1.7249614000320435,0.22849440574645996,0.008437395095825195,0.48283839225769043,0.18915390968322754
2430.0,sdv-id-tpdZfi,2.9632761478424072,11.230278968811035,0.3775239586830139,0.4361598491668701,0.05463463068008423,0.4064902663230896,0.39870572090148926,0.6294039487838745,0.9839131832122803,0.08780074119567871,0,1.7654212713241577,0.5701279640197754,0.29044675827026367,0.6842191219329834,0.07258462905883789,1.792130470275879,0.3195352554321289,0.29992008209228516,0.6270477771759033,0.15440654754638672
2993.0,sdv-id-tpdZfi,2.7923219203948975,11.536502838134766,0.3596108555793762,0.49512624740600586,0.06633716821670532,0.4022755026817322,0.3958704471588135,0.6401345133781433,0.9881744384765625,0.08221679925918579,3,1.7654212713241577,0.5701279640197754,0.29044675827026367,0.6842191219329834,0.07258462905883789,1.837552785873413,0.33310914039611816,0.25434398651123047,0.7459716796875,0.11139106750488281
3200.0,sdv-id-tpdZfi,3.016502618789673,11.230657577514648,0.33984869718551636,0.4482715129852295,0.03473025560379028,0.4112122654914856,0.37143445014953613,0.6258240342140198,0.9163292646408081,0.04811513423919678,0,1.7654212713241577,0.5701279640197754,0.29044675827026367,0.6842191219329834,0.07258462905883789,1.8381211757659912,0.4608750343322754,0.29199647903442383,0.7525532245635986,0.26627230644226074
5235.0,sdv-id-tpdZfi,2.676588296890259,10.992171287536621,0.3806895613670349,0.39951300621032715,0.0853574275970459,0.3819264769554138,0.4044092893600464,0.6285924911499023,1.035822868347168,0.08425581455230713,7,1.7654212713241577,0.5701279640197754,0.29044675827026367,0.6842191219329834,0.07258462905883789,1.8429136276245117,0.40503692626953125,0.23475384712219238,0.7160165309906006,0.1565384864807129
6215.0,sdv-id-tpdZfi,2.504612684249878,10.865571975708008,0.3495737910270691,0.3600804805755615,0.03824883699417114,0.3641936182975769,0.3530846834182739,0.6413651704788208,0.9895763397216797,0.10247355699539185,5,1.7654212713241577,0.5701279640197754,0.29044675827026367,0.6842191219329834,0.07258462905883789,1.821394681930542,0.34096550941467285,0.22368097305297852,0.7339167594909668,0.22388839721679688
6897.0,sdv-id-tpdZfi,2.6732017993927,10.897233963012695,0.326460063457489,0.48127102851867676,0.022563695907592773,0.3805690407752991,0.3958524465560913,0.6368193626403809,0.8981941938400269,0.0785902738571167,6,1.7654212713241577,0.5701279640197754,0.29044675827026367,0.6842191219329834,0.07258462905883789,1.8163166046142578,0.5421895980834961,0.2501811981201172,0.6242966651916504,0.10010051727294922
