source_id,target_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
sdv-id-KXWhQt,sdv-id-tKcniT,-2.419313319617472,0.3608852691373125,0.9948675157952973,-0.5783631827457016,0.16432001601799517,-0.2762043847260615,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360961551933427
sdv-id-nWTxHR,sdv-id-cLdnrp,-2.41930743728196,0.3588965753876023,0.9948675157952973,-0.5782271541211956,0.16432173286333102,-0.27605782720392796,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361311387683226
sdv-id-dZZRma,sdv-id-fLHQbW,-2.4193115222371766,0.359943339385267,0.9948675157952973,-0.5783105376035025,0.16432057825974258,-0.2761381078576684,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361087036495862
sdv-id-EwTAbO,sdv-id-IhcJqe,-2.4193129928210544,0.3605927008241568,0.9948675157952973,-0.5783515755814521,0.16432009633824482,-0.2761967077197692,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360957749370926
sdv-id-BDXTlr,sdv-id-rQpdtA,-2.4193114405380722,0.3600065802236979,0.9948675157952973,-0.578316685271524,0.1643206384999298,-0.27614794522754044,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.0053610984441833515
sdv-id-unKnHT,sdv-id-RSkUpX,-2.4193138098120976,0.361333100371141,0.9948675157952973,-0.5783889662488964,0.16431982525740232,-0.2762333953227038,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360915921183457
sdv-id-aPWWEu,sdv-id-VHunjy,-2.419309234662255,0.3597322154322688,0.9948675157952973,-0.5782785146760471,0.1643213915022701,-0.27608757078107055,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361299979995737
sdv-id-nKagZG,sdv-id-yMVyfB,-2.4193120941309068,0.36036550529341793,0.9948675157952973,-0.5783160888559696,0.16432045777936816,-0.2761599043830712,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361026195495888
sdv-id-kjDgsU,sdv-id-pzVTAd,-2.4192717347733685,0.3561208253167526,0.9948674223078526,-0.5778763470799531,0.16433241545653182,-0.2755908028914909,0.2979292353329831,1.3829365212038127,-0.08561339672689128,0.0053636309508069
sdv-id-eONdMi,sdv-id-thEJOA,-2.4193134013165762,0.3609580422252962,0.9948675157952973,-0.5783681146435546,0.16431997585787037,-0.2762094770116423,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360946341683437
sdv-id-gloRjJ,sdv-id-vUWgBS,-2.419310051653299,0.3595716021521696,0.9948675157952973,-0.5782793175431394,0.16432107022127157,-0.276117738715345,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.0053610908390583495
sdv-id-hmJdet,sdv-id-rrOaTp,-2.4193115222371766,0.35977727324843445,0.9948675157952973,-0.5783050781072744,0.16432066862002342,-0.2761325526370347,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361060418558369
sdv-id-FASUhV,sdv-id-LGsfLy,-2.41929706149571,0.3578696753680378,0.9948674970978084,-0.5780687140352829,0.16432496575337863,-0.2758415979563475,0.2979292353329831,1.3829365212038127,-0.08561340647874602,0.0053618513515579225
sdv-id-nBnLIT,sdv-id-YJbfXf,-2.41931291112195,0.36063960359184877,0.9948675157952973,-0.5783499927863271,0.16432009633824482,-0.27619855945998034,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360969157058429
sdv-id-hzlaVT,sdv-id-YdiUAl,-2.4193134830156806,0.36093448834414316,0.9948675157952973,-0.5783700185855166,0.16431995577780797,-0.27621314191414365,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360934933995948
sdv-id-tIpGWs,sdv-id-FOyiYQ,-2.4193062934944995,0.35892008826983246,0.9948675157952973,-0.5782046050254301,0.1643219236239239,-0.2760229913412045,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361261954370755
sdv-id-yoEiwD,sdv-id-zWjSej,-2.419300983052718,0.35828407198031664,0.9948674970978084,-0.5781384717160793,0.1643235501089789,-0.2759909330887978,0.2979292353329831,1.3829365212038127,-0.08561340972936428,0.005361646013183036
sdv-id-xoLDHK,sdv-id-QtOaru,-2.4193130745201588,0.3606487053527121,0.9948675157952973,-0.5783566451136639,0.16432010637827602,-0.276193197128952,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360965354495928
sdv-id-jtFgzN,sdv-id-EBxMoB,-2.4193014732473443,0.3581513174682653,0.9948674970978084,-0.578144389993503,0.16432367058935335,-0.2759303657527226,0.2979292353329831,1.3829365212038127,-0.08561340972936428,0.005361528133745602
sdv-id-bPbuOu,sdv-id-zjLqYk,-2.4193110320425504,0.3599473572797022,0.9948675157952973,-0.5782965447770356,0.16432067866005462,-0.27614111693551163,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361068023683371
sdv-id-CRXxcy,sdv-id-jBcSwW,-2.419260296898763,0.355125084478522,0.9948673662153857,-0.5777689464020547,0.164334493742991,-0.27541635353242594,0.2979292309416913,1.3829365212038127,-0.08561338697503654,0.005364265978744037
sdv-id-fuvtWl,sdv-id-Zofbca,-2.4192962445046673,0.35765910490049746,0.9948674784003195,-0.57810371904051,0.16432535731459558,-0.27584618872895444,0.2979292353329831,1.3829365212038127,-0.08561340647874602,0.005362227805245201
sdv-id-oykovq,sdv-id-XcNhNZ,-2.4193122575291155,0.36030513437958356,0.9948675157952973,-0.5783195067758771,0.16432042765927454,-0.2761548892533325,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361041405745878
sdv-id-QpWWKz,sdv-id-NLGpVF,-2.4193088261667337,0.35954501435072883,0.9948675157952973,-0.5782599340376239,0.1643213814622389,-0.27611098757915825,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361220126183286
sdv-id-PEQHGf,sdv-id-FTUAJV,-2.4193138098120976,0.36135780222213265,0.9948675157952973,-0.5783901132018854,0.16431982525740232,-0.27623470697202007,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360915921183457
sdv-id-mAWSEV,sdv-id-ZOfrpB,-2.4193137281129933,0.36121219454778114,0.9948675157952973,-0.5783853418774508,0.16431985537749594,-0.27622973042020244,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360919723745958
sdv-id-SqwzCp,sdv-id-nGkoyC,-2.419313564714785,0.36101162781740587,0.9948675157952973,-0.5783766709128533,0.16431989553762075,-0.2762193143815144,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360931131433447
sdv-id-XipblF,sdv-id-Kacjxb,-2.419313564714785,0.36105143777145216,0.9948675157952973,-0.5783743081896958,0.16431989553762075,-0.2762229792840158,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360927328870946
sdv-id-PwDYmu,sdv-id-Fumdag,-2.419290525567364,0.35686120436427543,0.9948674784003195,-0.5780243728327248,0.16432702395977541,-0.2757706531595053,0.2979292353329831,1.3829365212038127,-0.08561340647874602,0.005362319066745155
sdv-id-AJIkTw,sdv-id-sUfBJh,-2.4193077640783773,0.3590315438414852,0.9948675157952973,-0.5782373849418584,0.16432201398420473,-0.27602468876973135,0.2979292353329831,1.3829365212038127,-0.08561340972936428,0.005361425464558159
sdv-id-iNCyob,sdv-id-bCuWuN,-2.419308662768525,0.3594833109719032,0.9948675157952973,-0.578240045872793,0.16432171278326863,-0.27605443234687405,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361303782558238
sdv-id-Inqhrb,sdv-id-bHEJvs,-2.4193015549464487,0.35789337274542066,0.9948674970978084,-0.578131154156009,0.16432446375181844,-0.27587952005275634,0.2979292353329831,1.3829365212038127,-0.08561340972936428,0.005361695446495507
sdv-id-BcRQJL,sdv-id-JpBwAn,-2.419307682379273,0.3590917712590897,0.9948675157952973,-0.57822986093025,0.16432178306348705,-0.2760649641193253,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361303782558238
sdv-id-azjnjO,sdv-id-XhYdyk,-2.419312666024637,0.3601855815206763,0.9948675157952973,-0.5783394866969471,0.1643203473390249,-0.27615674099354376,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360988169870906
sdv-id-qZApDK,sdv-id-XrnEWC,-2.4193076006801686,0.3590771756425702,0.9948675157952973,-0.5782281863788858,0.16432183326364305,-0.276068783333511,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361231533870775
sdv-id-YhoVDl,sdv-id-eULBNZ,-2.4193138098120976,0.3614416040203516,0.9948675157952973,-0.5783936687561516,0.1643198051773399,-0.2762376003161002,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360912118620956
sdv-id-ATfsOf,sdv-id-izuWSc,-2.41931291112195,0.3604876615839235,0.9948675157952973,-0.5783516673376912,0.16432013649836963,-0.27619045809655624,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360965354495928
sdv-id-WUCrtI,sdv-id-HVmRYp,-2.419311930732698,0.36024636242373875,0.9948675157952973,-0.5783224200364694,0.16432043769930574,-0.2761685458373902,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361041405745878
sdv-id-wMYTmG,sdv-id-fwdFiE,-2.4193137281129933,0.3612300495786639,0.9948675157952973,-0.5783869934897552,0.16431983529743352,-0.27623135069288735,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360915921183457
sdv-id-OsrEVa,sdv-id-pREbXv,-2.4192968980975014,0.35731467294999,0.9948674970978084,-0.5781052100793957,0.16432479507284817,-0.2758415593784264,0.2979292353329831,1.3829365212038127,-0.08561340972936428,0.0053618475489954215
sdv-id-eXFPdB,sdv-id-rObaGm,-2.419275738029481,0.3560755420065115,0.9948674410053415,-0.5778602438599862,0.1643316022140043,-0.2755702794374833,0.2979292353329831,1.3829365212038127,-0.08561339672689128,0.005363049158744734
sdv-id-OVyOVI,sdv-id-GQslAn,-2.41920531340155,0.35353955363624123,0.9948671605430074,-0.5773086741675333,0.16434665222077874,-0.2749255266426906,0.29792922655039944,1.3829365212038127,-0.08561334146638105,0.005366927772492522
sdv-id-bJbRmD,sdv-id-NzdZTT,-2.419310378449716,0.3597391647496847,0.9948675157952973,-0.578285258759623,0.16432123086177083,-0.276094707696468,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361235336433276
sdv-id-woAoun,sdv-id-Xdcujf,-2.419310215051507,0.3597552158279639,0.9948675157952973,-0.5782684444288029,0.16432106018124037,-0.27611438243621217,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.0053611098518708405
sdv-id-LkOCNp,sdv-id-lbkaWQ,-2.419310705246133,0.3595541776099763,0.9948675157952973,-0.5782757849279331,0.16432093970086592,-0.27610990739736835,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361075628808359
sdv-id-eXTfHj,sdv-id-kaqJFu,-2.419266587729796,0.3557939819041296,0.9948673849128747,-0.5778440030056606,0.16433257609703109,-0.27552876959441513,0.2979292353329831,1.3829365212038127,-0.08561339022565478,0.005364208940306578
sdv-id-idZLlj,sdv-id-MgFIxX,-2.419311195440759,0.35994553282763725,0.9948675157952973,-0.578304802838557,0.16432074894027307,-0.27613857079272114,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.00536106422112087
sdv-id-hBqJiD,sdv-id-BXGCbi,-2.4192754112330634,0.35613578992357736,0.9948674410053415,-0.5779072459934791,0.1643299456088557,-0.27563663346171846,0.2979292353329831,1.3829365212038127,-0.08561339997750952,0.005363090986932217
sdv-id-cYyIpT,sdv-id-Amaaii,-2.4193114405380722,0.3600782258413044,0.9948675157952973,-0.5783087024787199,0.16432067866005462,-0.27613563887072007,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.0053611136544333415
sdv-id-rhcdLe,sdv-id-LScOjZ,-2.419312666024637,0.3603024284506783,0.9948675157952973,-0.5783467583788979,0.16432023689868167,-0.2761869089278181,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360984367308419
sdv-id-AnTIyZ,sdv-id-pLARzO,-2.4192823556569314,0.35657494988523203,0.9948674410053415,-0.5779374567352116,0.16432992552879327,-0.2756201606894229,0.2979292353329831,1.3829365212038127,-0.08561339997750952,0.005363011133119752
sdv-id-hZptSl,sdv-id-qLiJVF,-2.4193132379183675,0.3607137706432079,0.9948675157952973,-0.5783648572970657,0.1643200260580264,-0.276208705453221,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360957749370926
sdv-id-vvinzc,sdv-id-TUzbEL,-2.4192821105596183,0.3568838972680495,0.9948674410053415,-0.5779193807561036,0.16432949380745152,-0.27564041409798307,0.2979292353329831,1.3829365212038127,-0.08561339672689128,0.005363037751057245
sdv-id-tluSTe,sdv-id-heUIbL,-2.419313319617472,0.36070766180370956,0.9948675157952973,-0.5783602236069898,0.16432001601799517,-0.27620002542098093,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360946341683437
sdv-id-wjJcFz,sdv-id-WNGCdC,-2.4193097248568813,0.3597189727802019,0.9948675157952973,-0.5782762895872482,0.1643211204214276,-0.2760894610992029,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005361223928745773
sdv-id-ntixrl,sdv-id-UnGOgb,-2.419302943831222,0.3587620169229474,0.9948674970978084,-0.5781403297799217,0.1643232388680116,-0.2759748460957128,0.2979292353329831,1.3829365212038127,-0.08561340972936428,0.005361744879807978
sdv-id-eyVAue,sdv-id-ZaYJLU,-2.4193128294228456,0.36047415243885833,0.9948675157952973,-0.5783412759436101,0.16432015657843205,-0.27618308971363253,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360972959620916
sdv-id-EPcvXs,sdv-id-iqNdcm,-2.4192973065930232,0.3581012987824399,0.9948674784003195,-0.5780719255036524,0.16432526695431474,-0.2758400934174258,0.2979292353329831,1.3829365212038127,-0.08561340647874602,0.005362227805245201
sdv-id-SZwOHR,sdv-id-QRcISQ,-2.419313564714785,0.36104245900735726,0.9948675157952973,-0.5783747210927719,0.16431992565771436,-0.2762170382841715,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360938736558435
sdv-id-Hyrbfe,sdv-id-nJwXMO,-2.4192214898242064,0.3531634500178648,0.9948671418455184,-0.577419194557562,0.1643481582254593,-0.2747736453674498,0.29792922655039944,1.3829365212038127,-0.0856133447169993,0.005366771867430106
sdv-id-HRgeqB,sdv-id-qJzINe,-2.4192989405751097,0.35784765894649007,0.9948674970978084,-0.578129571360884,0.1643243131513504,-0.27590833775979334,0.2979292353329831,1.3829365212038127,-0.08561340972936428,0.005361881772057903
sdv-id-KeejQq,sdv-id-MiFYaN,-2.419291996151242,0.35752965080173216,0.9948674784003195,-0.5780009520526876,0.16432641151787197,-0.2757704216919788,0.2979292353329831,1.3829365212038127,-0.08561340647874602,0.005362003454057837
sdv-id-LnvAhI,sdv-id-mgsVAr,-2.419306375193604,0.3584958929150026,0.9948675157952973,-0.5782025175709901,0.1643224457055465,-0.275989891484929,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.0053613646235581985
sdv-id-gZVxZW,sdv-id-HSLZbn,-2.419313156219263,0.36058558751104963,0.9948675157952973,-0.5783510938611967,0.1643201164183072,-0.2761965148301638,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360961551933427
sdv-id-PNfqdV,sdv-id-ftRBRJ,-2.4193132379183675,0.3605854645142812,0.9948675157952973,-0.5783596042523758,0.1643200662181512,-0.27619940817424377,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360957749370926
sdv-id-ocbUmp,sdv-id-UUrIHz,-2.419313646413889,0.3610092088809602,0.9948675157952973,-0.5783775196580653,0.16431989553762075,-0.2762217062126205,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360923526308445
sdv-id-HbqCKc,sdv-id-wJhkkO,-2.419161849478047,0.3522998077089206,0.9948670296605848,-0.5771869365772715,0.16435900145915935,-0.2747030477718972,0.29792922655039944,1.3829365212038127,-0.0856133252132898,0.005369547738053523
sdv-id-lpKCvE,sdv-id-NvCrRv,-2.4192982869822752,0.35766277430408877,0.9948674970978084,-0.5780896115187442,0.16432430311131918,-0.27584942927432404,0.2979292353329831,1.3829365212038127,-0.08561340972936428,0.005361805720807952
sdv-id-sDznyg,sdv-id-jXmxiI,-2.4193067019900214,0.3590363202159923,0.9948674970978084,-0.578182331198382,0.16432230514510965,-0.27601531433491217,0.2979292353329831,1.3829365212038127,-0.08561340972936428,0.00536139884662068
sdv-id-NxXXYq,sdv-id-msjCxG,-2.419293221637807,0.3578577651809622,0.9948674784003195,-0.5780692645727177,0.1643256986756565,-0.27583160627479114,0.2979292353329831,1.3829365212038127,-0.08561340647874602,0.005362288646245175
sdv-id-hLNXfS,sdv-id-cYMESH,-2.419229006141805,0.3545032948152204,0.9948672166354742,-0.5775370095686012,0.16434208400658104,-0.27515494953927605,0.2979292309416913,1.3829365212038127,-0.08561336097009054,0.005366475267555279
sdv-id-ZyyMQh,sdv-id-FuBdlC,-2.419313319617472,0.3608401088238398,0.9948675157952973,-0.578368711059109,0.16431999593793278,-0.2762083582519314,0.2979292353329831,1.3829365212038127,-0.08561341297998253,0.005360950144245938
